,State,District,Latitude,Longitude,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault on women with intent to outrage her modesty,Insult to modesty of Women,Cruelty by Husband or his Relatives,Importation of Girls,Cluster
4188,UTTAR PRADESH,JAUNPUR,25.70141280913127,82.54315351934063,2006,18,21,46,26,34,83,0,3
4189,UTTAR PRADESH,JAUNPUR,25.70141280913127,82.54315351934063,2007,24,33,47,28,44,71,0,3
4190,UTTAR PRADESH,JAUNPUR,25.70141280913127,82.54315351934063,2008,19,41,44,38,39,161,0,3
4191,UTTAR PRADESH,JAUNPUR,25.70141280913127,82.54315351934063,2009,18,68,47,30,25,136,0,3
4192,UTTAR PRADESH,JAUNPUR,25.70141280913127,82.54315351934063,2010,12,60,39,32,0,57,0,3
4193,UTTAR PRADESH,JAUNPUR,25.70141280913127,82.54315351934063,2011,14,90,42,22,0,41,0,3
4194,UTTAR PRADESH,JAUNPUR,25.70141280913127,82.54315351934063,2012,15,111,51,18,0,55,0,3
4195,UTTAR PRADESH,JHANSI,25.45581535234902,78.89954580536917,2001,18,20,31,32,30,69,0,0
4196,UTTAR PRADESH,JHANSI,25.45581535234902,78.89954580536917,2002,14,11,14,21,2,42,0,0
4197,UTTAR PRADESH,JHANSI,25.45581535234902,78.89954580536917,2003,4,8,8,4,209,5,0,4
4198,UTTAR PRADESH,JHANSI,25.45581535234902,78.89954580536917,2004,16,29,25,21,36,53,0,0
